date_time,vehicle_id,coord,gps_coord,spd,edge,lane,displacement,turn_angle,next_tls
2023-03-02 17:00:52.750,91,"[1881.1409042241526, 2538.8363750393155]","[114.32227551441355, 30.519537409095186]",77.85,799269879,799269879_0,833.98,196.32,()
2023-03-02 17:00:52.740,91,"[1887.219026125678, 2559.5894145455513]","[114.32233366560335, 30.519725778362353]",71.54,799269879,799269879_0,812.36,196.32,()
2023-03-02 17:00:52.731,91,"[1892.804272790703, 2578.6595889463388]","[114.32238710148448, 30.519898872739958]",65.98,799269879,799269879_0,792.48,196.32,()
2023-03-02 17:00:52.721,91,"[1897.955796031444, 2596.248865216951]","[114.32243638793993, 30.520058525426627]",58.51,799269879,799269879_0,774.16,196.32,()
2023-03-02 17:00:52.711,91,"[1902.523659439366, 2611.8453029487937]","[114.32248009043305, 30.520200089693557]",53.3,799269879,799269879_0,757.9,196.32,()
2023-03-02 17:00:52.702,91,"[1906.6676842658437, 2626.056894930453]","[114.32251972259188, 30.520329080209073]",45.9,:5800236058_1,:5800236058_1_0,743.1,194.48,()
2023-03-02 17:00:52.692,91,"[1909.5309408447552, 2638.4731255201245]","[114.32254646379285, 30.52044161313728]",37.09,612822785#4,612822785#4_0,730.35,191.21,()
2023-03-02 17:00:52.683,91,"[1911.6522793220486, 2648.55664577972]","[114.3225660572095, 30.52053296017186]",28.52,:8480471065_0,:8480471065_0_0,720.05,199.24,()
2023-03-02 17:00:52.674,91,"[1914.3571267433904, 2655.9911659589266]","[114.32259238100832, 30.52060055401716]",21.98,:8480471065_0,:8480471065_0_0,712.13,199.41,()
2023-03-02 17:00:52.665,91,"[1916.3915459131595, 2661.7461140260693]","[114.32261213982146, 30.52065286466598]",16.54,:9486103027_1,:9486103027_1_0,706.02,199.62,()
2023-03-02 17:00:52.656,91,"[1917.9336047057386, 2666.0730092565627]","[114.32262712543469, 30.520692197435945]",22.1,:9486103027_1,:9486103027_1_0,701.43,199.41,()
2023-03-02 17:00:52.647,91,"[1920.1242995021205, 2671.8067509520943]","[114.322648516627, 30.520744350380635]",22.49,:8480471067_5,:8480471067_5_0,695.29,237.16,()
2023-03-02 17:00:52.638,91,"[1925.2961802808327, 2674.2308244644455]","[114.32270176555164, 30.52076730812847]",21.99,:8480471067_5,:8480471067_5_0,689.04,284.55,()
2023-03-02 17:00:52.629,91,"[1931.184180192268, 2672.6569578636204]","[114.32276345906342, 30.520754381690832]",37.84,:8480471071_1,:8480471071_1_2,682.93,286.85,()
2023-03-02 17:00:52.619,91,"[1941.2436796654827, 2669.6130643893516]","[114.32286894860806, 30.520729097317034]",40.8,231521461#7,231521461#7_2,672.42,286.79,()
2023-03-02 17:00:52.610,91,"[1952.0773984600005, 2666.3444471439466]","[114.32298255463566, 30.52070195290905]",38.85,231521461#7,231521461#7_2,661.09,286.79,()
2023-03-02 17:00:52.602,91,"[1962.3929377049803, 2663.2321687000153]","[114.32309072680575, 30.520676106729304]",39.1,231521461#7,231521461#7_2,650.3,288.17,()
2023-03-02 17:00:52.593,91,"[1972.6190970101104, 2659.635609934115]","[114.32319808804482, 30.520645876018843]",38.55,231521461#7,231521461#7_2,639.44,290.41,()
2023-03-02 17:00:52.584,91,"[1982.6409851841506, 2655.9070732559567]","[114.32330335503181, 30.520614411847895]",39.61,231521461#7,231521461#7_2,628.73,290.41,()
2023-03-02 17:00:52.573,91,"[1992.939279589528, 2652.0757025854696]","[114.32341152524458, 30.52058207979401]",36.62,231521461#7,231521461#7_2,617.73,290.41,()
2023-03-02 17:00:52.564,91,"[2002.4585429809747, 2648.5341621005145]","[114.3235115126897, 30.52055219346637]",39.77,231521461#7,231521461#7_2,607.56,290.41,()
2023-03-02 17:00:52.556,91,"[2012.7985281869205, 2644.687280812032]","[114.32362012068359, 30.52051973033951]",38.9,231521461#7,231521461#7_2,596.51,290.41,()
2023-03-02 17:00:52.547,91,"[2022.9101905068953, 2640.925344619725]","[114.32372633038095, 30.520487983956805]",37.32,231521461#7,231521461#7_2,585.7,290.41,()
2023-03-02 17:00:52.539,91,"[2032.6123801030915, 2637.3157483899877]","[114.32382823904723, 30.52045752306137]",37.96,231521461#7,231521461#7_2,575.34,290.41,()
2023-03-02 17:00:52.530,91,"[2042.4795360957307, 2633.644778170727]","[114.32393188040766, 30.52042654415325]",39.23,231521461#7,231521461#7_2,564.79,290.41,()
2023-03-02 17:00:52.522,91,"[2052.6774525702576, 2629.850752039548]","[114.32403899590422, 30.52039452669901]",40.43,231521461#7,231521461#7_2,553.9,290.41,()
2023-03-02 17:00:52.513,91,"[2063.1889149464687, 2625.940074497535]","[114.32414940471466, 30.520361524736913]",37.78,231521461#7,231521461#7_2,542.66,289.66,()
2023-03-02 17:00:52.505,91,"[2073.232986305792, 2622.4122697639855]","[114.32425485250305, 30.520331873905892]",37.79,231521461#6,231521461#6_2,532.17,288.44,()
2023-03-02 17:00:52.496,91,"[2083.1818850700656, 2619.0951846951766]","[114.32435925725446, 30.52030410205622]",39.89,231521461#6,231521461#6_2,521.67,288.44,()
2023-03-02 17:00:52.488,91,"[2093.6837787986037, 2615.5937243118187]","[114.32446946513305, 30.520274786454124]",37.99,231521461#6,231521461#6_2,510.59,288.44,()
2023-03-02 17:00:52.479,91,"[2103.683994887831, 2612.259529416445]","[114.32457440830305, 30.52024687117388]",37.78,231521461#6,231521461#6_2,500.04,288.44,()
2023-03-02 17:00:52.470,91,"[2113.629611577129, 2608.9435386317527]","[114.32467877844844, 30.520219108218498]",38.65,231521461#6,231521461#6_2,489.54,288.44,()
2023-03-02 17:00:52.462,91,"[2123.803799249821, 2605.5513394732357]","[114.32478554718186, 30.520190707122207]",38.28,231521461#6,231521461#6_2,478.81,288.44,()
2023-03-02 17:00:52.453,91,"[2133.8806688403292, 2602.1915873588573]","[114.32489129459648, 30.520162577597798]",37.82,231521461#6,231521461#6_2,468.18,288.44,()
2023-03-02 17:00:52.443,91,"[2143.836670328981, 2598.872134154485]","[114.32499577355841, 30.520134785387967]",38.81,231521461#6,231521461#6_2,457.67,288.44,()
2023-03-02 17:00:52.433,91,"[2154.0531739979224, 2595.4658263229726]","[114.32510298619242, 30.520106265894437]",37.95,231521461#6,231521461#6_2,446.89,288.44,()
2023-03-02 17:00:52.423,91,"[2164.044623339201, 2592.134554369063]","[114.3252078370376, 30.520078374553634]",39.08,231521461#6,231521461#6_2,436.35,288.44,()
2023-03-02 17:00:52.414,91,"[2175.4025793207525, 2591.7210841383803]","[114.32532619474816, 30.52007707649749]",39.25,231521461#6,231521461#6_1,425.49,288.44,()
2023-03-02 17:00:52.404,91,"[2185.745829907695, 2588.2725175207115]","[114.3254347373303, 30.520048202904086]",38.9,231521461#6,231521461#6_1,414.59,288.44,()
2023-03-02 17:00:52.395,91,"[2195.9959127563966, 2584.855014169783]","[114.32554230214859, 30.520019589298897]",37.97,231521461#6,231521461#6_1,403.79,288.44,()
2023-03-02 17:00:52.385,91,"[2206.0023771796596, 2581.5187361901585]","[114.32564731036967, 30.5199916556769]",40.63,231521461#6,231521461#6_1,393.24,288.44,()
2023-03-02 17:00:52.376,91,"[2216.709645617576, 2577.948801555873]","[114.32575967279507, 30.519961765622185]",39.2,231521461#6,231521461#6_1,381.95,288.44,()
2023-03-02 17:00:52.367,91,"[2227.0406326250286, 2574.5043237660334]","[114.3258680864521, 30.51993292588624]",38.33,231521461#6,231521461#6_1,371.06,288.44,()
2023-03-02 17:00:52.358,91,"[2237.1407137585484, 2571.136832826892]","[114.32597407692091, 30.519904730650484]",37.51,231521461#6,231521461#6_1,360.41,288.44,()
2023-03-02 17:00:52.349,91,"[2247.0262753811444, 2567.840865324023]","[114.326077816164, 30.519877134176955]",37.09,231521461#6,231521461#6_1,349.99,288.44,()
2023-03-02 17:00:52.340,91,"[2256.798829767229, 2564.5825758199717]","[114.32618036945543, 30.519849853088918]",36.26,231521461#6,231521461#6_1,339.69,288.44,()
2023-03-02 17:00:52.330,91,"[2266.3543821249455, 2561.396637453961]","[114.32628064547534, 30.519823177702744]",39.82,231521461#6,231521461#6_1,329.62,288.44,()
2023-03-02 17:00:52.321,91,"[2276.8483558781145, 2557.8978178838775]","[114.32639076923778, 30.519793882516076]",40.21,231521461#6,231521461#6_1,318.56,288.44,()
2023-03-02 17:00:52.312,91,"[2287.4444571143713, 2554.3649477582203]","[114.32650196466568, 30.519764302129605]",40.05,231521461#6,231521461#6_1,307.39,288.44,()
2023-03-02 17:00:52.303,91,"[2297.9985962559736, 2550.846068309635]","[114.32661271968333, 30.51973483878718]",38.3,231521461#6,231521461#6_1,296.26,288.44,()
2023-03-02 17:00:52.293,91,"[2308.091725231831, 2547.4808953051343]","[114.32671863680916, 30.519706662326538]",40.51,231521461#6,231521461#6_1,285.62,288.44,()
2023-03-02 17:00:52.284,91,"[2319.9813763842703, 2546.890154259506]","[114.3268425737532, 30.51970387858062]",37.5,231521461#6,231521461#6_0,274.37,288.44,()
2023-03-02 17:00:52.275,91,"[2328.6418053593857, 2540.60405742772]","[114.32693429505265, 30.519649066408366]",38.94,231521461#6,231521461#6_1,263.95,289.11,()
2023-03-02 17:00:52.266,91,"[2338.862095391819, 2537.0625300818815]","[114.32704157950174, 30.51961932718538]",38.66,231521461#6,231521461#6_1,253.14,289.11,()
2023-03-02 17:00:52.256,91,"[2349.0093106421145, 2533.546324555522]","[114.32714809681158, 30.519589800505514]",40.07,231521461#6,231521461#6_1,242.4,289.11,()
2023-03-02 17:00:52.247,91,"[2359.525584122766, 2529.9022332440372]","[114.32725848813654, 30.519559199832454]",37.26,231521461#6,231521461#6_1,231.27,289.11,()
2023-03-02 17:00:52.237,91,"[2369.3050369051016, 2526.5134644961768]","[114.32736114485816, 30.51953074310186]",39.27,231521461#6,231521461#6_1,220.92,289.11,()
2023-03-02 17:00:52.228,91,"[2379.61215589985, 2522.941849242512]","[114.32746934053077, 30.51950075085066]",39.71,231521461#6,231521461#6_1,210.01,289.11,()
2023-03-02 17:00:52.219,91,"[2390.034367061169, 2519.3303523363784]","[114.32757874428529, 30.519470423601987]",40.42,231521461#6,231521461#6_1,198.98,289.11,()
2023-03-02 17:00:52.210,91,"[2401.938115050858, 2518.594862225946]","[114.32770286346206, 30.51946633725475]",37.6,231521461#6,231521461#6_0,187.75,289.11,()
2023-03-02 17:00:52.201,91,"[2411.8180102485385, 2515.1716175852716]","[114.32780657426075, 30.519437590851954]",39.87,231521461#6,231521461#6_0,177.31,289.11,()
2023-03-02 17:00:52.191,91,"[2422.2923116256666, 2511.542419568831]","[114.3279165245733, 30.519407114878994]",39.51,231521461#6,231521461#6_0,166.23,289.11,()
2023-03-02 17:00:52.181,91,"[2432.6721758557637, 2507.9459426947697]","[114.32802548350365, 30.519376913584082]",38.38,231521461#6,231521461#6_0,155.26,289.11,()
2023-03-02 17:00:52.172,91,"[2442.7564695277715, 2504.4518768593553]","[114.32813133972887, 30.519347572191105]",36.67,231521461#6,231521461#6_0,144.6,289.75,()
2023-03-02 17:00:52.163,91,"[2452.34826889053, 2500.9953721087663]","[114.32823205895558, 30.519318464081486]",36.34,231521461#6,231521461#6_0,134.41,289.88,()
2023-03-02 17:00:52.153,91,"[2461.8502392260966, 2497.5590203149054]","[114.32833183788811, 30.519289518361873]",38.22,231521461#6,231521461#6_0,124.32,289.88,()
2023-03-02 17:00:52.143,91,"[2471.8437647646215, 2493.9448994327595]","[114.32843677851866, 30.519259075138052]",36.88,231521461#6,231521461#6_0,113.7,289.88,()
2023-03-02 17:00:52.133,91,"[2481.4867617151417, 2490.457545894612]","[114.32853803824047, 30.519229699643553]",36.79,231521461#6,231521461#6_0,103.46,289.88,()
2023-03-02 17:00:52.122,91,"[2491.1061855646867, 2486.978717479671]","[114.32863905036926, 30.51920039587765]",39.54,231521461#6,231521461#6_0,93.24,289.88,()
2023-03-02 17:00:52.112,91,"[2501.4053109635, 2483.149033372065]","[114.32874722579392, 30.519168074563883]",36.3,231521461#6,231521461#6_0,82.25,296.77,()
2023-03-02 17:00:52.102,91,"[2510.4159793702656, 2478.603123627449]","[114.32884216289808, 30.519129021890524]",40.63,231521461#6,231521461#6_0,72.17,296.77,()
2023-03-02 17:00:52.091,91,"[2520.5029906245813, 2473.514195627322]","[114.32894844034917, 30.519085304207373]",40.73,231521461#6,231521461#6_0,60.88,296.77,()
2023-03-02 17:00:52.080,91,"[2530.613662455193, 2468.4133307941556]","[114.3290549669994, 30.51904148388489]",39.12,231521461#6,231521461#6_0,49.57,296.77,()
2023-03-02 17:00:52.069,91,"[2540.3264076693563, 2463.51322115491]","[114.3291573009856, 30.518999388115052]",37.64,231521461#6,231521461#6_0,38.7,296.77,()
2023-03-02 17:00:52.058,91,"[2549.6694864819806, 2458.79960934481]","[114.32925574006875, 30.518958894426127]",34.35,231521461#6,231521461#6_0,28.25,296.77,()
2023-03-02 17:00:52.048,91,"[2558.196758127463, 2454.49757474335]","[114.32934558370484, 30.51892193644462]",27.88,231521461#6,231521461#6_0,18.71,296.77,()
2023-03-02 17:00:52.037,91,"[2565.335535231171, 2451.79]","[114.32942057759419, 30.51889905448418]",19.58,:267620065_0,:267620065_0_0,10.96,251.82,()
2023-03-02 17:00:52.027,91,"[2570.465342568771, 2453.521116260166]","[114.32947356020152, 30.518915754160265]",12.98,909559996#1,909559996#1_0,5.52,246.01,()
2023-03-02 17:00:52.016,91,"[2573.7560916020525, 2454.985807126615]","[114.32950746097593, 30.51892965958435]",6.91,909559996#1,909559996#1_0,1.92,240.97,()
2023-03-02 17:00:52.006,91,"[2575.5079780920687, 2455.7655603423814]","[114.32952550863676, 30.518937062371148]",0.0,909559996#1,909559996#1_0,0.0,229.2,()
2023-03-02 17:00:53.231,90,"[2513.8882217019814, 2033.144885612986]","[114.3289881863573, 30.515114377399122]",50.25,-240079274#1,-240079274#1_0,1687.0,306.59,()
2023-03-02 17:00:53.222,90,"[2525.0956776868816, 2024.82534338]","[114.32910692111344, 30.515041777591215]",47.33,-240079274#1,-240079274#1_0,1673.04,311.87,()
2023-03-02 17:00:53.213,90,"[2534.61645971974, 2015.7778693945831]","[114.32920827493321, 30.514962255921592]",47.98,-240079274#1,-240079274#1_0,1659.9,314.56,()
2023-03-02 17:00:53.203,90,"[2543.120742353343, 2005.5852671673088]","[114.3292993280154, 30.51487219488013]",46.33,-240079274#1,-240079274#1_0,1646.57,324.82,()
2023-03-02 17:00:53.194,90,"[2550.16939124672, 1994.872906086363]","[114.3293753542483, 30.51477713785455]",47.57,-240079274#1,-240079274#1_0,1633.7,339.64,()
2023-03-02 17:00:53.184,90,"[2554.767678458348, 1982.484348506242]","[114.32942628254767, 30.5146664483052]",48.4,-240079274#1,-240079274#1_0,1620.49,339.64,()
2023-03-02 17:00:53.174,90,"[2557.807645559017, 1969.4617963440232]","[114.32946114315753, 30.514549711179292]",47.43,-240079274#1,-240079274#1_0,1607.04,351.67,()
2023-03-02 17:00:53.165,90,"[2559.3368208111847, 1956.4019706546298]","[114.32948028381453, 30.51443231552142]",48.99,-240079274#1,-240079274#1_0,1593.87,1.36,()
2023-03-02 17:00:53.156,90,"[2557.9814482715037, 1942.9026857130352]","[114.32946950140835, 30.51431034273842]",48.73,-240079274#1,-240079274#1_0,1580.26,10.45,()
2023-03-02 17:00:53.146,90,"[2555.5275203562683, 1929.5913218676474]","[114.32944723550757, 30.514189829361683]",46.54,-240079274#1,-240079274#1_0,1566.72,10.45,()
2023-03-02 17:00:53.137,90,"[2553.1839171461215, 1916.878415817801]","[114.329425970687, 30.51407473407277]",49.23,-240079274#1,-240079274#1_0,1553.8,10.45,()
2023-03-02 17:00:53.128,90,"[2550.7045197282105, 1903.4288923243764]","[114.32940347377303, 30.513952969873586]",49.34,-240079274#1,-240079274#1_0,1540.12,10.45,()
2023-03-02 17:00:53.118,90,"[2548.2197661493046, 1889.950314266074]","[114.32938092830432, 30.51383094262861]",47.08,-240079274#1,-240079274#1_0,1526.42,10.45,()
2023-03-02 17:00:53.109,90,"[2545.6817737623333, 1877.1221186381767]","[114.32935766823948, 30.51371476660461]",47.66,:2478523681_9,:2478523681_9_0,1513.34,12.21,()
2023-03-02 17:00:53.099,90,"[2542.7597353722576, 1864.2095406913704]","[114.32933043070818, 30.513597747959746]",49.95,-240079265#0,-240079265#0_0,1500.1,13.97,()
2023-03-02 17:00:53.089,90,"[2539.410303245055, 1850.7455222715105]","[114.32929887959789, 30.513475667345407]",48.86,-240079265#0,-240079265#0_0,1486.23,13.97,()
2023-03-02 17:00:53.079,90,"[2536.133547400666, 1837.5736473474226]","[114.3292680131518, 30.51335623564248]",46.94,-240079265#0,-240079265#0_0,1472.65,13.97,()
2023-03-02 17:00:53.069,90,"[2532.9860934316193, 1824.9215389882966]","[114.32923836476678, 30.513241516749755]",49.94,-240079265#0,-240079265#0_0,1459.61,13.97,()
2023-03-02 17:00:53.035,90,"[2529.636997093847, 1811.4588703718973]","[114.32920681701653, 30.513119448359685]",47.35,-240079265#0,-240079265#0_0,1445.74,13.97,()
2023-03-02 17:00:53.026,90,"[2526.461549792717, 1798.69423465754]","[114.32917690506434, 30.51300370915239]",50.09,-240079265#0,-240079265#0_0,1432.59,13.97,()
2023-03-02 17:00:53.016,90,"[2523.1025505918815, 1785.1917585974809]","[114.32914526416332, 30.512881279811417]",47.61,-240079265#0,-240079265#0_0,1418.67,13.97,()
2023-03-02 17:00:53.005,90,"[2519.9098660766354, 1772.357832878264]","[114.32911518996642, 30.512764912330066]",45.81,-240079265#0,-240079265#0_0,1405.45,13.97,()
2023-03-02 17:00:52.995,90,"[2516.8380850178405, 1760.0099138320802]","[114.32908625470422, 30.512652951553136]",46.74,-240079265#0,-240079265#0_0,1392.72,13.97,()
2023-03-02 17:00:52.985,90,"[2513.7037094064985, 1747.410377742625]","[114.32905672987853, 30.512538709315415]",47.39,-240079265#0,-240079265#0_0,1379.74,13.97,()
2023-03-02 17:00:52.976,90,"[2510.5255006438133, 1734.634641528888]","[114.32902679221878, 30.512422869435305]",46.17,-240079265#0,-240079265#0_0,1366.58,13.97,()
2023-03-02 17:00:52.966,90,"[2507.4295986759253, 1722.189761460058]","[114.32899762991987, 30.512310029482542]",45.84,-240079265#0,-240079265#0_0,1353.75,13.97,()
2023-03-02 17:00:52.957,90,"[2504.355467704229, 1709.831779715494]","[114.3289686729051, 30.512197977480948]",47.7,-240079265#0,-240079265#0_0,1341.02,13.97,()
2023-03-02 17:00:52.948,90,"[2501.1611849941432, 1696.9733453880704]","[114.32893858847356, 30.51208138870945]",47.8,-240079265#0,-240079265#0_0,1327.77,13.92,()
2023-03-02 17:00:52.938,90,"[2497.966401964075, 1684.0848113094746]","[114.32890850631733, 30.511964528505484]",47.38,-240079265#0,-240079265#0_0,1314.49,13.92,()
2023-03-02 17:00:52.929,90,"[2494.8001245743635, 1671.3112759377466]","[114.32887869263165, 30.5118487109891]",49.94,-240079265#0,-240079265#0_0,1301.33,13.92,()
2023-03-02 17:00:52.919,90,"[2491.4625031592027, 1657.8464969696968]","[114.32884726563513, 30.511726625969157]",48.86,-240079265#0,-240079265#0_0,1287.46,13.92,()
2023-03-02 17:00:52.909,90,"[2488.1969476448617, 1644.6724494253076]","[114.32881651727516, 30.51160717700338]",47.13,-240079265#0,-240079265#0_0,1273.88,13.92,()
2023-03-02 17:00:52.899,90,"[2485.047255550447, 1631.9658231806222]","[114.32878685994217, 30.511491966137662]",48.89,-240079265#0,-240079265#0_0,1260.79,13.92,()
2023-03-02 17:00:52.890,90,"[2481.7797091025955, 1618.7837437247836]","[114.3287560929621, 30.51137244433727]",48.47,-240079265#0,-240079265#0_0,1247.21,13.92,()
2023-03-02 17:00:52.880,90,"[2478.5406155432443, 1605.7164501619532]","[114.32872559395591, 30.511253963294877]",45.78,-240079265#0,-240079265#0_0,1233.75,13.92,()
2023-03-02 17:00:52.870,90,"[2475.465636605272, 1593.3791209568756]","[114.3286966235549, 30.51114209723587]",39.9,:6805911917_6,:6805911917_6_0,1221.03,14.17,()
2023-03-02 17:00:52.860,90,"[2472.733000019382, 1582.6441364402826]","[114.32867082209539, 30.511044747909345]",32.5,:6984995934_4,:6984995934_4_0,1209.95,14.19,()
2023-03-02 17:00:52.850,90,"[2470.5202992120912, 1573.8939105205416]","[114.32864994413197, 30.510965400341234]",27.0,:6984995934_4,:6984995934_4_0,1200.92,14.19,()
2023-03-02 17:00:52.840,90,"[2468.6912656402037, 1566.6210570309488]","[114.32863269611644, 30.510899451824475]",20.41,-279360271,-279360271_0,1193.42,13.95,()
2023-03-02 17:00:52.830,90,"[2467.3241114763596, 1561.1187731315574]","[114.32861981997583, 30.51084956195858]",36.61,-279360271,-279360271_0,1187.75,13.95,()
2023-03-02 17:00:52.820,90,"[2464.871842879026, 1551.2493097038532]","[114.3285967240313, 30.510760074351712]",50.01,-279360271,-279360271_0,1177.58,13.95,()
2023-03-02 17:00:52.811,90,"[2461.52193208944, 1537.7671723638234]","[114.32856517397582, 30.51063783019348]",45.83,-279360271,-279360271_0,1163.69,13.95,()
2023-03-02 17:00:52.801,90,"[2458.4522615891706, 1525.4128973180766]","[114.32853626333255, 30.51052581249372]",49.9,-279360271,-279360271_0,1150.96,13.95,()
2023-03-02 17:00:52.790,90,"[2455.1096148550037, 1511.959995082788]","[114.32850478182039, 30.510403833404123]",48.27,-279360271,-279360271_0,1137.1,13.95,()
2023-03-02 17:00:52.780,90,"[2451.876334584518, 1498.9472519372084]","[114.3284743304008, 30.51028584528542]",49.89,-279360271,-279360271_0,1123.69,13.95,()
2023-03-02 17:00:52.769,90,"[2448.5349051603507, 1485.499294805657]","[114.3284428604744, 30.51016391102144]",45.87,-279360271,-279360271_0,1109.83,13.96,()
2023-03-02 17:00:52.759,90,"[2445.46028693091, 1473.1344534767736]","[114.32841390116802, 30.510051797002184]",48.93,-279360271,-279360271_0,1097.09,13.96,()
2023-03-02 17:00:52.749,90,"[2442.180799454013, 1459.9457128703461]","[114.32838301229573, 30.509932212550062]",49.43,-279360271,-279360271_0,1083.5,13.96,()
2023-03-02 17:00:52.740,90,"[2438.867463717688, 1446.6208485809584]","[114.32835180467882, 30.509811393837534]",47.33,-279360271,-279360271_0,1069.77,13.96,()
2023-03-02 17:00:52.730,90,"[2435.6946822564346, 1433.8612353828148]","[114.32832192097517, 30.509695700344018]",49.63,-279360271,-279360271_0,1056.62,13.96,()
2023-03-02 17:00:52.721,90,"[2432.3677923685646, 1420.481861908646]","[114.3282905858245, 30.5095743873782]",49.61,-279360271,-279360271_0,1042.83,13.96,()
2023-03-02 17:00:52.711,90,"[2429.042511941113, 1407.1089610178062]","[114.32825926589955, 30.50945313309541]",48.27,-279360271,-279360271_0,1029.05,13.96,()
2023-03-02 17:00:52.702,90,"[2425.807060983756, 1394.0974279917232]","[114.32822879209077, 30.509335155383614]",45.82,-279360271,-279360271_0,1015.65,13.97,()
2023-03-02 17:00:52.692,90,"[2422.733713530549, 1381.745637277171]","[114.32819984321563, 30.50922315924358]",47.16,-279360271,-279360271_0,1002.92,13.97,()
2023-03-02 17:00:52.683,90,"[2419.570656148256, 1369.0333021445363]","[114.32817004939234, 30.509107893971294]",48.26,-279360271,-279360271_0,989.82,13.97,()
2023-03-02 17:00:52.674,90,"[2416.3337257033254, 1356.0240709976886]","[114.32813955979796, 30.50898993667913]",49.0,-279360271,-279360271_0,976.41,13.97,()
2023-03-02 17:00:52.665,90,"[2413.0474735312564, 1342.8166157123187]","[114.32810860569228, 30.50887018204442]",48.66,-279360271,-279360271_0,962.8,13.97,()
2023-03-02 17:00:52.656,90,"[2409.7838724359817, 1329.7001951583866]","[114.32807786500754, 30.50875125283501]",46.75,-279360271,-279360271_0,949.29,13.97,()
2023-03-02 17:00:52.647,90,"[2406.648343749178, 1317.0984979183115]","[114.3280483307296, 30.508636990720397]",48.21,-279360271,-279360271_0,936.3,13.97,()
2023-03-02 17:00:52.637,90,"[2403.415024392631, 1304.1037797442555]","[114.3280178754004, 30.508519165001605]",46.9,-279360271,-279360271_0,922.91,13.97,()
2023-03-02 17:00:52.628,90,"[2400.269457240958, 1291.4617378900257]","[114.32798824668839, 30.50840453706534]",46.19,-279360271,-279360271_0,909.88,13.97,()
2023-03-02 17:00:52.619,90,"[2397.1712096841416, 1279.0098735999227]","[114.32795906374706, 30.50829163350296]",48.88,-279360271,-279360271_0,897.05,13.97,()
2023-03-02 17:00:52.610,90,"[2393.6903835719945, 1265.888132803982]","[114.32792606327624, 30.508172609920837]",46.69,:2478523790_7,:2478523790_7_0,883.47,20.01,()
2023-03-02 17:00:52.601,90,"[2388.7053919156074, 1253.924506163488]","[114.32787711819837, 30.50806370439848]",49.63,1072226222#3,1072226222#3_0,870.5,24.78,()
2023-03-02 17:00:52.592,90,"[2382.3924088073336, 1241.6944899191355]","[114.32781441397421, 30.50795211398266]",50.18,1072226222#3,1072226222#3_0,856.72,31.78,()
2023-03-02 17:00:52.584,90,"[2375.0518825132485, 1229.8448672808097]","[114.32774091890667, 30.50784373297035]",45.8,1072226222#3,1072226222#3_0,842.78,32.82,()
2023-03-02 17:00:52.573,90,"[2366.0215301760954, 1221.2358134130557]","[114.32764903286254, 30.507764201681685]",48.44,1072226222#3,1072226222#3_0,830.06,55.06,()
2023-03-02 17:00:52.564,90,"[2354.990995923901, 1213.5292331119629]","[114.32753610165958, 30.507692378054955]",49.64,1072226222#3,1072226222#3_0,816.6,55.06,()
2023-03-02 17:00:52.556,90,"[2342.989077594537, 1206.9475705502798]","[114.32741278063065, 30.507630486920476]",47.31,1072226222#3,1072226222#3_0,802.81,69.11,()
2023-03-02 17:00:52.547,90,"[2330.7111082192905, 1202.2606287237768]","[114.32728611852731, 30.507585615831907]",45.59,1072226222#3,1072226222#3_0,789.67,69.11,()
2023-03-02 17:00:52.538,90,"[2318.5192148060933, 1200.3804519860987]","[114.32715966015107, 30.507566063356304]",37.0,1072226222#3,1072226222#3_0,777.01,95.28,()
2023-03-02 17:00:52.530,90,"[2308.2846668966527, 1201.3258433414744]","[114.32705288138813, 30.50757239875071]",30.01,1072226222#3,1072226222#3_0,766.73,95.28,()
2023-03-02 17:00:52.522,90,"[2299.9831125271344, 1202.0926791418017]","[114.32696626986737, 30.507577537517637]",20.75,1072226222#3,1072226222#3_0,758.39,84.07,()
2023-03-02 17:00:52.513,90,"[2294.442470921204, 1201.2335643451747]","[114.32690880167668, 30.507568609681183]",21.14,:9838163254_2,:9838163254_2_0,752.63,29.0,()
2023-03-02 17:00:52.505,90,"[2291.845923363327, 1196.0838903528204]","[114.32688304129077, 30.507521635488004]",16.96,1072226223,1072226223_0,746.75,14.04,()
2023-03-02 17:00:52.496,90,"[2290.7031925079377, 1191.5138887857772]","[114.3268722726613, 30.507480197097752]",33.16,1072226223,1072226223_0,742.04,14.04,()
2023-03-02 17:00:52.488,90,"[2288.4688373864037, 1182.5782707803778]","[114.32685121703264, 30.507399173573315]",48.84,1072226223,1072226223_0,732.83,14.04,()
2023-03-02 17:00:52.479,90,"[2285.1779762671417, 1169.4174810799675]","[114.32682020538758, 30.50727983839116]",46.64,1072226223,1072226223_0,719.27,14.04,()
2023-03-02 17:00:52.470,90,"[2282.0351602149412, 1156.848752218093]","[114.32679058891549, 30.507165871703624]",47.11,1072226223,1072226223_0,706.31,14.04,()
2023-03-02 17:00:52.462,90,"[2278.860559826735, 1144.1529116529966]","[114.32676067298233, 30.50705075242886]",46.22,1072226223,1072226223_0,693.22,14.04,()
2023-03-02 17:00:52.453,90,"[2275.7461084097586, 1131.6976184499317]","[114.32673132392334, 30.506937814308017]",46.05,1072226223,1072226223_0,680.39,14.04,()
2023-03-02 17:00:52.443,90,"[2272.643018724668, 1119.2877630087678]","[114.32670208198952, 30.506825288188868]",48.63,1072226223,1072226223_0,667.59,14.04,()
